12480 2
anything 0.982026 -0.371849
consortium 0.649736 1.089668
explain 3.767114 0.759658
thailand 0.274053 1.199563
remarked -0.534112 -0.673492
wiating 1.401614 0.333802
hereby -0.385886 -1.279229
saudis 0.531319 -1.567899
levesque -0.048833 -1.848272
focussing 0.182879 -0.425895
ridiculed -0.127109 3.010085
government 1.454540 -0.723390
suspension 3.591014 -0.906390
told 3.505557 -1.385672
voted -0.872804 -1.964820
buying 1.492674 1.136021
inspections -4.230273 -1.184793
carbide 0.799117 -3.291377
feel 0.455252 0.755953
sardinia 1.928888 -1.240495
percentages 0.932048 0.693751
independents 1.479620 2.079134
dip 2.101370 0.737254
regaining -1.708287 0.778180
prevented -1.342239 1.506112
reseeding -2.251953 -3.106178
unsuccessful 0.261850 -0.706675
house 0.073207 2.114742
reaffirmed 0.209164 0.946227
dwt 3.454622 1.659460
guided 1.724445 1.667899
issam -1.387154 -1.046365
reconvened -0.622100 -0.154097
irvam 0.700772 1.346296
fallow 0.880811 1.146235
residual -0.096436 -0.698082
tedious -3.849864 -1.641135
hearing -1.241418 1.340254
boost -1.182333 1.311155
next -0.922941 2.747160
kina 0.932514 0.294460
interprovincial 1.387462 -0.983621
abn 1.165399 -0.141267
mindanao -0.976780 1.270981
hog 1.385729 -0.004769
broadcasting 1.420941 -1.351751
order 0.585539 -1.064175
reads -1.757402 -2.186610
authorizes -0.928827 2.129256
bearing -0.099699 0.306079
ukasta 1.248710 -1.225862
robbin 0.845017 -1.593442
tinto -0.992493 -1.223298
euronotes -1.784672 0.696863
lorries -0.211242 0.231298
display 0.743833 1.997649
jopling 2.818850 -0.779358
translates -0.391984 -1.113118
ranges 0.048025 0.899539
usda -0.100068 -1.372303
discredit 0.368976 -1.005026
kidd -0.289674 1.331320
recognised 1.984787 1.766824
pulverized 0.668417 -0.795275
represented -0.550944 -1.504742
reasonable 0.713455 -2.548903
nicol -0.942418 1.167188
expenses -0.306678 2.388238
saturday 0.461448 1.893272
canary 1.131533 -0.225417
circuitous -0.638882 1.269232
reestablish 1.753522 0.398806
annex -0.633054 0.569036
limitations -2.673077 -0.677987
ordinary -0.927253 -0.947480
derivatives 1.528246 0.081733
luigi 2.507710 -0.194427
nakamura -0.587893 -0.732238
lichtenstein 0.120408 -2.183116
apply 1.774951 1.137980
tense -0.623782 -0.887433
shrewd 0.506952 -1.216684
shy 1.075068 1.282775
antwerp -0.055461 3.126200
subsidising 0.534947 -0.077918
burden -0.689853 2.405479
duty 0.068565 0.160827
streets 0.063740 -0.047397
guess 0.592176 -1.412482
regarding -0.308727 -0.646209
future -0.687615 -2.022043
threatens -0.361025 1.025952
accurate 0.116989 0.794754
robert -0.574626 0.368118
jiangxi 0.541041 0.230042
lmfe -1.006670 -2.850572
era -1.648208 -0.147651
austria 1.207680 -1.201489
taipei -0.431588 -1.460807
embargo -0.323272 -1.950228
allegations -0.732605 1.758391
country 0.403761 0.098900
rebels 1.526907 -0.675020
pressured -0.840691 0.701459
petrocanada 0.842462 2.455754
venture -3.388790 0.756977
disarray -0.345258 -0.934569
preserved -2.111212 -0.729100
salman 0.641605 -2.367711
clock 0.029758 -1.393852
cracking -0.029532 -0.650461
hurt -0.856430 2.912912
accordance -1.104016 -0.476304
tuscarawas -1.445541 3.153704
sundays -0.279253 -0.417701
turnabout -0.998398 0.370554
lend -0.338917 1.368655
consent -1.557710 0.866318
balance -0.680061 -0.298832
closures -0.982804 0.045709
conable 1.638831 1.331110
zeitung -0.218408 -0.649999
tayer 1.009725 1.828653
containing 0.911680 -3.055211
joining -2.403951 0.572508
seeded -0.705815 0.830205
amending 0.559338 0.296335
reason 2.821776 0.855947
indefinitely 2.150960 -0.542094
focussed 0.683723 -0.034133
analyst 1.006175 -0.092841
dorgan 0.545348 -0.573784
bourdain 0.994075 -1.207436
franc 0.140890 3.665279
foremost 1.324532 -1.036584
japan -1.405932 2.558903
louisiana 0.808546 0.227085
humiliation 0.959107 1.070123
sounds -0.493720 3.280923
lyng 0.575683 -0.393553
stabilisation 0.579314 0.702842
nance -1.177518 0.989037
industrialised 1.648103 1.725119
evacuated 0.684793 -2.085058
safeguarding -0.351762 0.596560
averaged 0.661893 2.030844
tallow -1.345007 -2.068765
loses 0.822876 0.406047
jury 0.342739 0.981036
burdens -0.623503 -0.412814
adds 1.532952 -1.962301
abandoned -1.506196 -1.090921
median -1.896689 -0.175868
harilaos -0.336291 1.220431
sidelines -2.364591 -3.053607
legally -0.472393 2.237051
tito 0.028363 -0.479943
dean 1.329014 -2.091025
finalise 0.010979 -0.149201
releasing -2.547125 -0.005262
ma -0.062592 4.019359
oranges 0.393389 2.252741
elected -0.183840 1.685277
niche -0.100374 -0.659310
usuaually 1.922059 0.235355
defusing 0.507988 -1.055239
ahmed 0.019737 -1.859336
impossible 1.228506 -1.216789
inward 1.347440 1.742045
ton 2.016173 2.142101
paperwork -0.880543 -0.813526
markup 1.869183 -0.961034
deyan 1.371148 0.419256
autobiography 2.435702 2.501636
overhauling -1.173067 -0.720864
neale -0.971935 1.876850
stabilising -0.797496 0.174602
legislated -0.945147 1.099331
halfway -0.091096 -0.923965
dw 3.167411 -0.257001
asia 0.121919 -0.353702
straight 0.661475 -0.920667
feedgrains -4.115319 0.853820
redeployed 1.443512 1.549159
heimat -1.464578 0.742442
achieving 0.333838 -0.436225
expanded 1.010435 0.850338
actions -2.055408 0.215545
km -1.585117 3.180712
business 0.543511 -0.733236
produc -0.718948 -1.170359
soften -4.272820 -1.126082
gobbled 3.344986 2.924850
kilometres 3.012965 2.928936
decontrol -1.962176 -1.255372
undertakings -0.172069 0.588631
limit 0.087175 -0.002044
possibility 1.216455 0.875014
alvaro 0.929004 -0.616451
lightning -1.227003 -0.405587
vehicle -2.450679 0.036040
iraq 0.234698 -0.926989
pattern -0.357287 1.473373
george -0.179768 0.082810
bow 1.045663 -0.024457
syeduzzaman -0.227963 0.906009
delta -0.100484 -0.392071
isolated 0.908483 2.056407
warships -1.053852 -1.974881
reallocation -2.973632 1.312543
norsk -1.558145 0.024274
announcement -0.092723 -0.458103
acted -1.166326 -1.298492
inflation 0.870257 0.772251
lambert 0.714555 1.333814
pool 0.321428 1.246120
emptied -0.666420 -0.207738
disequilibrium -1.076629 -1.189776
surge 0.510218 0.346320
comecon -1.390100 -0.378681
ftc 1.423944 -1.709936
candor -1.081062 2.262082
dome 3.557068 3.520148
supporting 0.413036 0.404411
adventurist 0.077288 0.883207
foulkes 2.933636 -0.653738
invited 0.039336 -0.863157
salesman 1.294054 0.737893
dockworkers 2.203849 1.094021
anchor 0.543401 2.697594
workers -1.050949 -0.953706
rudman 0.898225 -2.076944
arrivals -0.669302 0.787874
dollar 0.353885 3.233856
wisdom 1.029770 -0.922452
criticized 0.877573 -3.018401
coalition -0.312570 -0.384040
hamley 2.117192 -1.572157
stimulated -1.164852 -0.645797
kaysersberg -1.523790 -1.319599
exercised 0.932083 2.073604
nzfe -0.444568 -0.070750
station 1.728100 2.669314
mild 1.145886 2.713731
mandate 1.320069 0.934835
naira -0.025403 1.173831
devise -0.148718 0.105788
worthwhile -1.407270 1.156595
explore -3.815134 -0.667378
guangxi 0.368278 -0.183240
public -1.647110 0.034434
deadlock -1.169367 1.711972
reuter 0.291983 -0.113669
mcmillan -0.716321 -0.695077
janos -0.564290 -1.858465
jobs -2.266623 0.969889
funds 0.292975 1.346628
arabe 0.317721 -1.257100
nil 0.784230 -0.614425
slack -0.160473 2.254278
signalling 0.213117 1.232709
poorest -0.777548 0.858181
bancaire 0.570980 -1.740642
rescheduled -0.268322 -0.924009
bargained 0.793704 -1.427993
debate -0.075379 -0.765116
spells 2.902856 1.780199
value -0.977068 -1.068148
trust -0.273181 -1.315344
rank 1.755057 0.413903
hatchet -0.790958 0.773181
texaco 0.518062 -1.035636
lavan 0.429233 1.537814
card -0.990883 -2.514919
flouting 0.930388 -2.413843
provisiion -1.130974 -1.025777
mooted -1.550914 -1.268550
punishment 0.592447 0.168226
estaing -2.273804 0.649817
element -0.596807 1.897598
departure 2.997003 1.784004
ubs 0.637127 -0.602835
forego -0.008974 0.503769
diplomats -0.070318 0.018286
jukardi -0.730220 -0.167680
casting 1.037832 1.335329
colder 1.090850 -0.557312
damaging 0.671215 1.805425
never 0.810215 0.351461
stimulating 0.905312 -1.357435
taper 0.041477 2.789151
accepting 1.600776 -0.604848
madigan 1.830210 -0.741546
quirico -0.265901 -3.181732
juice -0.001947 -0.911770
internally -1.650800 -2.236501
retirement 2.598779 -2.184288
steam 0.685459 -2.562104
tour -0.404963 -1.033372
quays -1.326563 -1.646449
counting -0.573460 0.378298
posts 2.654738 2.657938
toluene 0.213590 -1.641476
fresh -0.407830 -1.029488
sit -0.343912 -1.391860
utilization -0.807827 -2.002506
tilbury -1.153617 0.109604
isam -0.006423 -1.223289
cargo 0.589653 1.000787
supposed 0.936603 -0.452760
nicaraguan -2.409547 -0.914748
extraordinrary -1.292009 1.177560
after -2.811591 -1.096246
portugal 0.752079 0.193990
concerns 0.894378 -0.312091
qabas 2.704110 1.099241
pollution 1.354236 -1.247091
personally -1.743763 0.279307
promises -0.195029 0.341956
maha -0.204814 -0.765960
postings -0.388654 0.609642
refraining 1.891956 0.645055
passage 1.829920 -0.016621
aircraft 2.106411 -1.896009
sides 0.229116 2.470186
salary 2.100200 -0.621434
maybe -1.899675 -1.603724
licenses 1.108593 -0.710015
ride 0.324264 -1.173369
average 0.037120 -1.672039
deeply -1.148428 1.272943
politicians 0.951532 0.000162
heels -1.352689 0.049066
relationship 1.178684 -0.989072
abated -0.898100 -2.229948
koichi -0.270563 0.293655
lusinchi -0.288967 2.669566
bankruptcy 1.466509 1.446815
deminex 0.734475 1.329972
brink -0.548115 -1.043925
allowing -1.291722 -0.082270
ullman 0.244589 0.534981
when 0.980986 -0.660550
gafta -0.190729 0.317423
eonomists 1.610621 -0.637644
exemplified -0.098872 0.960895
shortly 1.059112 -1.647986
wilmington 2.282589 -0.984791
nov -0.590304 2.302980
staqrted 1.526783 -0.165007
shouldn -1.629331 2.921057
surged -0.678012 -2.650957
investors 0.732451 0.400828
checked 1.162415 0.384344
freezings -0.473815 -0.851206
cambiste 0.207156 0.291408
landslides -0.011943 -0.481407
park -0.749359 -2.138335
credibility 0.705593 0.217791
hake -0.850536 -0.239049
deprived -0.512395 -0.057111
pin -1.104696 2.654669
distribution 2.343563 -1.005804
gloomy 0.121897 -1.887045
dedicate -0.466889 -1.928299
limits -0.498623 -0.100727
subsidy -1.261251 -0.743032
kcbt 1.104896 0.899362
lands 0.224445 1.347026
deliberate 0.596686 1.798268
lie 1.347839 2.396698
frozen -1.998658 0.625213
rig -0.889709 0.736843
perez 2.608591 -3.668986
eurodollar -2.125047 -0.917961
sens -0.939369 1.660917
itself -0.790218 -1.538061
cards -0.159582 -0.078708
adopt -1.550700 0.504272
offsets 1.067360 -1.698024
incurred 0.949046 0.747900
injuring 0.459492 0.623827
undoubted 1.663330 -1.376467
seven -0.952353 1.018203
enthusiasm 0.756647 2.197597
issuing -0.458602 0.311470
fit -0.357705 1.567922
how 0.614226 -0.031316
advisory 1.022803 0.044789
categories 1.012676 1.206493
stifle -1.602874 -2.451301
boelkow 1.318529 1.209065
rebuffed 2.529261 0.057497
celeron -1.602277 -0.099453
seriously -1.230426 3.443911
attract -0.040287 -1.003361
auction 1.096130 -0.202567
garza 0.952374 -0.279103
petroleos 1.259705 1.135562
penalized 1.404783 -2.119458
thundershower 0.893789 -0.454033
exemptions 0.125796 -1.359419
lowered -0.654696 3.207782
circumstance 3.066261 -1.714679
lying -1.774253 -2.332118
altogether -1.920422 1.334558
forcing -0.375925 -0.522270
bombarded -1.016451 1.315184
operative -0.355136 -2.543074
approaching -1.261899 2.934808
receivables 0.101146 0.660018
permits -1.228843 0.072119
weaken -0.303685 -0.141287
priorities 0.550650 1.466799
fade 1.257779 0.516174
muenchmeyer -0.452536 1.731421
asamera 0.141242 -2.598005
capabilities -2.020342 -0.691719
football 0.062966 2.134840
increaes 1.505310 0.061757
book 0.534905 -0.721002
batch 0.978441 -0.296072
aden -0.173527 -1.691034
hitting 2.771357 -0.876674
rafael -0.245919 1.570300
object 0.298306 1.225692
fits 0.287722 -0.438544
matrix -0.832503 -1.604817
curtailing 3.172674 0.797912
teacher -0.415169 1.965649
kidnappings -1.870676 -1.403045
ring -1.692741 1.294526
shadow 0.962552 0.834709
stress 0.381129 -0.890568
pipelline -1.460410 -2.144857
favorite 1.866701 0.951352
helms 1.177227 -1.494799
shipholding 0.921180 1.338502
customers -0.128895 1.212714
firm 2.553118 -1.171383
wish -2.534830 -1.232505
variable -1.153148 0.891651
loading 2.313790 2.099414
renege -0.237942 0.537625
accord 1.046718 -1.781086
negates 0.737147 2.375456
picks -2.782777 1.353603
sign 0.205728 0.765751
lousiana 2.191918 -2.050844
swarup -0.625096 -1.035100
source 3.828939 -0.265527
peru 0.869208 0.923961
supporters 4.241482 0.315670
necessitated 2.301102 -0.052865
earl -0.563433 2.261270
possible -0.086446 0.302369
materiel 0.884009 0.176921
banner 1.402319 -0.777851
delimitation -0.525401 -0.282670
objects 0.413888 2.759871
meters 0.771808 -0.554848
combustion 0.349475 -0.846604
exceed 1.971790 -0.961751
eyskens 2.460086 -1.130602
undershot 0.996942 -1.183151
developments 0.348883 -0.426191
membership -2.282856 1.910834
enactment 1.360919 -3.118161
bonds -0.683888 0.922494
stake 1.656270 0.358310
shut 1.019701 2.131025
drove 2.585460 2.119569
shore 1.764159 -0.968945
identical -1.881608 1.169001
objective 1.391988 0.993763
upwardly -1.673099 -1.320395
orval -0.520618 -1.405232
difficulty 3.132215 -0.428106
relieved -0.394159 1.564703
decline 3.790132 -1.185600
health -0.002665 -2.514610
macro 1.191112 4.058719
navigation 0.815044 -2.330213
unprecedented 1.270716 0.709149
comprises 0.814923 2.244988
facility 0.354726 0.234340
adequately 0.933388 1.425667
ll 1.135784 -2.274379
intend -0.080664 -0.246344
cane -0.411700 1.688651
rijeka 0.829241 -0.393374
cohen -1.703460 -0.421111
bullish -0.389467 0.664851
mayer -0.416373 0.343098
easing 0.628051 0.412223
jilin 1.079679 -1.037799
netherlands -2.364387 -0.833415
icahn -1.131613 0.537784
touch -0.924404 0.565418
apea 2.733384 -0.373049
offices 1.886055 -0.198330
strait 0.450713 1.177674
bergen -0.452608 2.686263
japanese -0.576246 1.734492
requires -1.697305 -1.603469
executed -0.720481 -2.977242
graven -0.763487 0.519948
months -0.259558 -1.766087
smuggled -1.767112 -0.437912
multiyear -1.897307 -2.526341
accrue -1.407928 -0.961006
denounces -0.602429 1.200788
consider 0.374162 1.764258
prevails 0.299096 3.586825
missiles 0.469915 -0.728050
anyway 1.341640 1.650257
present -0.559860 0.769213
raising -0.617226 -0.978242
danny 0.428699 -0.512089
rains 2.449831 -2.954911
terra -1.141277 0.825339
deemed -0.413967 0.906639
governs 1.012700 1.014948
dictates -0.772348 2.506164
worthless 2.242120 -2.291137
riyals 0.699847 -0.391691
kernel -0.848113 1.230727
surplus -0.084271 1.020941
react -0.000224 0.178708
territory -0.362584 -1.197817
recipe 2.029564 -0.101897
tried 0.691103 0.685655
shortages 2.084166 1.840025
asks -2.017535 1.860859
burdened 1.852291 2.018030
campeche 0.547420 -0.485893
suburbs 0.061340 -0.787634
tones -0.112275 0.017976
bunge 1.515333 -1.720103
vessel 0.398396 2.872341
reinforced 2.238279 0.416967
worrying 0.107021 0.977100
nearing 0.856242 -1.504326
boris 2.308845 0.424351
tass -2.127069 -1.144862
isomerization 0.708201 -0.658334
skittish 1.391393 1.555422
idling 1.333312 -1.558129
immediately -0.633964 -2.389781
sells 0.226200 0.244007
mediation -0.918758 0.761401
atmosphere -1.970884 0.168775
exploiting -2.388782 -1.481973
unheated 0.229563 -2.374404
gnp 0.168204 1.753158
selloff -1.598081 1.691352
construction -0.883467 -0.443012
probability -0.094859 -0.611756
regulation 0.644729 2.117626
discriminatory -0.811800 -0.334642
engineer 1.232404 -1.073694
fio -0.623875 0.916948
circle -1.824356 0.281763
breakdowns -0.245570 3.146770
robin -2.408580 -1.015165
name 1.605436 -0.258743
todays -0.059926 1.236347
mackie -1.360216 -0.409177
targetted 2.919270 -2.335157
request 2.172712 0.911223
geologic 0.455504 0.337830
petrocurrency -1.033728 0.779169
hedge -0.399113 -2.076702
up 0.184995 -0.965466
critical -0.966825 0.984268
detergents -2.435110 1.123128
incorporating -1.359758 0.766363
play 0.263000 0.574337
chung -2.477754 -0.102032
dampening 0.888569 -0.770047
glenn 0.032457 1.087782
philadelphia 1.269441 -2.177144
bode 0.434474 1.467098
narrowed 0.184122 -1.056805
varieites -1.252328 0.008425
patricio -0.395578 -0.173715
texas -1.060166 0.132991
eighth 0.068555 -1.770371
adopting 0.057422 1.775805
sailing -0.844750 0.796456
seeding 0.988269 -0.443079
aground -0.531363 -0.194198
parex 0.334388 1.790230
emphasised 0.597881 0.321822
date 0.463927 2.233626
dominance -0.957089 1.048457
unveiling 0.473410 -1.353866
sichuan -0.550105 0.363135
countermeasures -1.249014 -0.340291
izvestia -0.360617 0.679846
boilers -0.792085 -1.061804
doha 1.470248 1.520094
try 0.315430 0.025539
shortening -0.360039 1.721354
responsibility 1.710880 -0.682941
demand 0.321385 -1.882520
eventual -0.739145 -0.490082
repurchases 0.558519 1.369082
address 1.184207 -2.672732
communist 0.586557 -4.096686
army 0.195126 1.215642
bunker -0.667712 1.575480
occupying 0.448772 -1.426014
perfect 2.102051 1.018240
osborne 0.576523 0.838693
temper 0.738728 -1.087457
better 1.292053 0.261746
attach 0.103242 0.830595
loose 0.325679 -3.573900
charles -1.237339 1.619076
virtually 0.428689 -1.164778
lufkin 1.255160 0.930386
hailed -1.680797 -4.104001
happened 0.590734 1.518584
condon -0.301402 -1.172899
estimate 0.636785 -0.262663
deposits 1.830972 -0.697574
bellies -1.204203 -0.851873
supported -0.468151 0.499780
doubtful 2.678152 -0.596724
drained -1.125671 -0.985621
spotlights 2.190999 0.823803
hendrik -0.861068 -0.058352
predicted 0.565179 0.394459
sago -0.496253 0.038195
columns -0.691890 -1.729420
memphis 1.183616 0.573199
hardly 2.420616 -0.743878
irrigated 0.998842 -0.260830
saskatchewan 0.183743 -0.539725
appropriated 0.056161 -0.117093
definitions -0.025960 0.876373
well -0.208987 -0.425147
glickman 0.884471 -0.156026
nomura -0.194771 0.499475
busines 0.339917 -1.561967
booting 3.922072 -1.326339
joao 0.440550 1.461715
wright -1.813324 2.388093
harrington -3.066394 -1.796671
strategist -0.879829 -0.909234
hartley -1.208795 0.532365
flattened 3.753419 -2.107198
kremlin 2.024395 -1.523863
lowers -0.991978 -1.058115
tunis -0.083645 -2.802233
appraoch -0.412619 1.614938
mesmerized 1.092025 0.091810
lubbock 0.316730 -1.322259
unfair -1.548036 1.943399
dampen 1.205128 1.434438
bi -0.016218 1.014004
adjustments -3.806045 -0.622764
barter 1.649370 0.052125
frustration -0.294631 -0.497439
weighted -2.082601 0.215160
returns 1.572122 -1.205553
tamura -1.209523 -1.723799
overpowering -0.343594 0.222942
caljet -1.631118 2.068276
feb -1.028835 0.909788
candidates -1.183699 -1.683991
dunkirk -0.621938 -1.562059
stimulation -1.593922 -0.225642
finance 1.205932 0.587674
tract 1.826104 -0.246267
nicosia -0.953084 0.548779
singled 0.247095 0.171723
advantages -2.860573 -1.313255
